,location,sex,year,life_exp,population,cause, death_count,prob_of_death
687,Global,Male,2009,67.74250470550011,3448708594.576016,"Communicable, maternal, neonatal, and nutritional diseases",463386624.49425167,0.1551747720521321
688,Global,Male,2009,67.74250470550011,3448708594.576016,Injuries,3122388.569325753,0.0750369235505966
689,Global,Male,2009,67.74250470550011,3448708594.576016,Injuries,186882146.00024316,0.0750369235505966
690,Global,Male,2009,67.74250470550011,3448708594.576016,Total cancers,4478898.061770496,0.1735501918803803
691,Global,Male,2009,67.74250470550011,3448708594.576016,Total cancers,120143165.41985963,0.1735501918803803
692,Global,Male,2009,67.74250470550011,3448708594.576016,Other COVID-19 pandemic-related outcomes,0.0,0.0
693,Global,Male,2009,67.74250470550011,3448708594.576016,Other COVID-19 pandemic-related outcomes,0.0,0.0
694,Global,Male,2009,67.74250470550011,3448708594.576016,Non-communicable diseases,18934980.17445094,0.7698815357704267
695,Global,Male,2009,67.74250470550011,3448708594.576016,Non-communicable diseases,747802847.4904335,0.7698815357704267
696,Global,Female,2009,73.05474555324923,3412353413.05219,All causes,23768149.11879906,1.0000532938067412
697,Global,Female,2009,73.05474555324923,3412353413.05219,All causes,1218401678.080283,1.0000532938067412
698,Global,Female,2009,73.05474555324923,3412353413.05219,"Communicable, maternal, neonatal, and nutritional diseases",5986199.764426984,0.1524107342447713
699,Global,Female,2009,73.05474555324923,3412353413.05219,"Communicable, maternal, neonatal, and nutritional diseases",433010037.275454,0.1524107342447713
700,Global,Female,2009,73.05474555324923,3412353413.05219,Injuries,1331610.451172704,0.0417651728892951
701,Global,Female,2009,73.05474555324923,3412353413.05219,Injuries,83631337.12564349,0.0417651728892951
702,Global,Female,2009,73.05474555324923,3412353413.05219,Total cancers,3331867.839958507,0.1398304728980828
703,Global,Female,2009,73.05474555324923,3412353413.05219,Total cancers,91021055.33372852,0.1398304728980828
704,Global,Female,2009,73.05474555324923,3412353413.05219,Other COVID-19 pandemic-related outcomes,0.0,0.0
705,Global,Female,2009,73.05474555324923,3412353413.05219,Other COVID-19 pandemic-related outcomes,0.0,0.0
706,Global,Female,2009,73.05474555324923,3412353413.05219,Non-communicable diseases,16450338.903199334,0.8058773866726746
707,Global,Female,2009,73.05474555324923,3412353413.05219,Non-communicable diseases,701760303.6791863,0.8058773866726746
708,Global,Both,2009,70.32344439548196,6861062007.628206,All causes,52442109.16963735,1.0000448517380305
709,Global,Both,2009,70.32344439548196,6861062007.628206,All causes,2616473296.0652084,1.0000448517380305
710,Global,Both,2009,70.32344439548196,6861062007.628206,"Communicable, maternal, neonatal, and nutritional diseases",12602791.07148861,0.1538594155448422
711,Global,Both,2009,70.32344439548196,6861062007.628206,"Communicable, maternal, neonatal, and nutritional diseases",896396661.7697057,0.1538594155448422
712,Global,Both,2009,70.32344439548196,6861062007.628206,Injuries,4453999.020498459,0.0587804187839401
713,Global,Both,2009,70.32344439548196,6861062007.628206,Injuries,270513483.1258867,0.0587804187839401
714,Global,Both,2009,70.32344439548196,6861062007.628206,Total cancers,7810765.901729008,0.1571461072303821
715,Global,Both,2009,70.32344439548196,6861062007.628206,Total cancers,211164220.753588,0.1571461072303821
716,Global,Both,2009,70.32344439548196,6861062007.628206,Other COVID-19 pandemic-related outcomes,0.0,0.0
717,Global,Both,2009,70.32344439548196,6861062007.628206,Other COVID-19 pandemic-related outcomes,0.0,0.0
718,Global,Both,2009,70.32344439548196,6861062007.628206,Non-communicable diseases,35385319.0776503,0.7874050174092482
719,Global,Both,2009,70.32344439548196,6861062007.628206,Non-communicable diseases,1449563151.169619,0.7874050174092482
720,Global,Male,2010,67.96115381503941,3492684747.036969,Injuries,3205392.4323202902,0.0760371064697466
721,Global,Male,2010,67.96115381503941,3492684747.036969,Injuries,191445127.62672365,0.0760371064697466
722,Global,Male,2010,67.96115381503941,3492684747.036969,Total cancers,4575732.057576222,0.1741204780193707
723,Global,Male,2010,67.96115381503941,3492684747.036969,Total cancers,122028001.6296305,0.1741204780193707
724,Global,Male,2010,67.96115381503941,3492684747.036969,Other COVID-19 pandemic-related outcomes,0.0,0.0
725,Global,Male,2010,67.96115381503941,3492684747.036969,Other COVID-19 pandemic-related outcomes,0.0,0.0
726,Global,Male,2010,67.96115381503941,3492684747.036969,All causes,29040076.617759112,1.000108757404473
727,Global,Male,2010,67.96115381503941,3492684747.036969,All causes,1403151070.644213,1.000108757404473
728,Global,Male,2010,67.96115381503941,3492684747.036969,"Communicable, maternal, neonatal, and nutritional diseases",6492825.336166129,0.1513699017352764
729,Global,Male,2010,67.96115381503941,3492684747.036969,"Communicable, maternal, neonatal, and nutritional diseases",453128166.9322145,0.1513699017352764
730,Global,Male,2010,67.96115381503941,3492684747.036969,Non-communicable diseases,19341858.84927267,0.7727017491994498
731,Global,Male,2010,67.96115381503941,3492684747.036969,Non-communicable diseases,758577776.0852754,0.7727017491994498
732,Global,Female,2010,73.26861962258774,3458071239.034737,Injuries,1470584.3968744108,0.044216419719512
733,Global,Female,2010,73.26861962258774,3458071239.034737,Injuries,92558219.27042872,0.044216419719512
734,Global,Female,2010,73.26861962258774,3458071239.034737,Total cancers,3390080.641715954,0.1400454034236715
735,Global,Female,2010,73.26861962258774,3458071239.034737,Total cancers,92210459.48729265,0.1400454034236715
736,Global,Female,2010,73.26861962258774,3458071239.034737,Other COVID-19 pandemic-related outcomes,0.0,0.0
737,Global,Female,2010,73.26861962258774,3458071239.034737,Other COVID-19 pandemic-related outcomes,0.0,0.0
738,Global,Female,2010,73.26861962258774,3458071239.034737,All causes,24030662.19873974,1.0000531351131474
739,Global,Female,2010,73.26861962258774,3458071239.034737,All causes,1225893324.5062203,1.0000531351131474
740,Global,Female,2010,73.26861962258774,3458071239.034737,"Communicable, maternal, neonatal, and nutritional diseases",5847287.281823414,0.1484297612069438
741,Global,Female,2010,73.26861962258774,3458071239.034737,"Communicable, maternal, neonatal, and nutritional diseases",422605233.8587924,0.1484297612069438
742,Global,Female,2010,73.26861962258774,3458071239.034737,Non-communicable diseases,16712790.520041928,0.8074069541866916
743,Global,Female,2010,73.26861962258774,3458071239.034737,Non-communicable diseases,710729871.3770003,0.8074069541866916
744,Global,Both,2010,70.53966845235496,6950755986.071707,Injuries,4675976.829194699,0.0604819593062764
745,Global,Both,2010,70.53966845235496,6950755986.071707,Injuries,284003346.89715254,0.0604819593062764
746,Global,Both,2010,70.53966845235496,6950755986.071707,Total cancers,7965812.699292172,0.1576015446211989
747,Global,Both,2010,70.53966845235496,6950755986.071707,Total cancers,214238461.11692277,0.1576015446211989
748,Global,Both,2010,70.53966845235496,6950755986.071707,Other COVID-19 pandemic-related outcomes,0.0,0.0
749,Global,Both,2010,70.53966845235496,6950755986.071707,Other COVID-19 pandemic-related outcomes,0.0,0.0
750,Global,Both,2010,70.53966845235496,6950755986.071707,All causes,53070738.816498905,1.0000489730583582
751,Global,Both,2010,70.53966845235496,6950755986.071707,All causes,2629044395.150433,1.0000489730583582
752,Global,Both,2010,70.53966845235496,6950755986.071707,"Communicable, maternal, neonatal, and nutritional diseases",12340112.617989548,0.1499941678205699
753,Global,Both,2010,70.53966845235496,6950755986.071707,"Communicable, maternal, neonatal, and nutritional diseases",875733400.7910075,0.1499941678205699
754,Global,Both,2010,70.53966845235496,6950755986.071707,Non-communicable diseases,36054649.36931458,0.7895728459315118
755,Global,Both,2010,70.53966845235496,6950755986.071707,Non-communicable diseases,1469307647.4622755,0.7895728459315118
756,Global,Male,2011,68.31949422285086,3535209339.295027,All causes,29139923.05751287,1.0001143863085036
757,Global,Male,2011,68.31949422285086,3535209339.295027,All causes,1399059262.1378756,1.0001143863085036
758,Global,Male,2011,68.31949422285086,3535209339.295027,"Communicable, maternal, neonatal, and nutritional diseases",6439715.938277113,0.1496353621592331
759,Global,Male,2011,68.31949422285086,3535209339.295027,"Communicable, maternal, neonatal, and nutritional diseases",448361362.71191335,0.1496353621592331
760,Global,Male,2011,68.31949422285086,3535209339.295027,Injuries,3103747.764058136,0.0738560690831068
761,Global,Male,2011,68.31949422285086,3535209339.295027,Injuries,184004109.13840055,0.0738560690831068
762,Global,Male,2011,68.31949422285086,3535209339.295027,Total cancers,4655981.584729103,0.1754002488486484
763,Global,Male,2011,68.31949422285086,3535209339.295027,Total cancers,123563910.72297284,0.1754002488486484
764,Global,Male,2011,68.31949422285086,3535209339.295027,Other COVID-19 pandemic-related outcomes,0.0,0.0
765,Global,Male,2011,68.31949422285086,3535209339.295027,Other COVID-19 pandemic-related outcomes,0.0,0.0
766,Global,Male,2011,68.31949422285086,3535209339.295027,Non-communicable diseases,19596459.3551776,0.7766229550661634
767,Global,Male,2011,68.31949422285086,3535209339.295027,Non-communicable diseases,766693790.2875599,0.7766229550661634
768,Global,Female,2011,73.67984092292012,3502635051.1015835,All causes,24067584.01896648,1.0000631235196404
769,Global,Female,2011,73.67984092292012,3502635051.1015835,All causes,1218867967.1037085,1.0000631235196404
770,Global,Female,2011,73.67984092292012,3502635051.1015835,"Communicable, maternal, neonatal, and nutritional diseases",5774339.166594787,0.1466528775743882
771,Global,Female,2011,73.67984092292012,3502635051.1015835,"Communicable, maternal, neonatal, and nutritional diseases",416439950.2422003,0.1466528775743882
772,Global,Female,2011,73.67984092292012,3502635051.1015835,Injuries,1331582.6738421535,0.0417123689778687
773,Global,Female,2011,73.67984092292012,3502635051.1015835,Injuries,82561161.85320139,0.0417123689778687
774,Global,Female,2011,73.67984092292012,3502635051.1015835,Total cancers,3452785.8612436224,0.1411374782725272
775,Global,Female,2011,73.67984092292012,3502635051.1015835,Total cancers,93428234.31326644,0.1411374782725272
776,Global,Female,2011,73.67984092292012,3502635051.1015835,Other COVID-19 pandemic-related outcomes,0.0,0.0
777,Global,Female,2011,73.67984092292012,3502635051.1015835,Other COVID-19 pandemic-related outcomes,0.0,0.0
778,Global,Female,2011,73.67984092292012,3502635051.1015835,Non-communicable diseases,16961662.178529505,0.8116978769673836
779,Global,Female,2011,73.67984092292012,3502635051.1015835,Non-communicable diseases,719866855.0083064,0.8116978769673836
780,Global,Both,2011,70.92504563525954,7037844390.39661,All causes,53207507.0764793,1.0000531868819091
781,Global,Both,2011,70.92504563525954,7037844390.39661,All causes,2617927229.241584,1.0000531868819091
782,Global,Both,2011,70.92504563525954,7037844390.39661,"Communicable, maternal, neonatal, and nutritional diseases",12214055.104871914,0.1482056167882529
783,Global,Both,2011,70.92504563525954,7037844390.39661,"Communicable, maternal, neonatal, and nutritional diseases",864801312.9541141,0.1482056167882529
784,Global,Both,2011,70.92504563525954,7037844390.39661,Injuries,4435330.437900288,0.0581439462526029
785,Global,Both,2011,70.92504563525954,7037844390.39661,Injuries,266565270.99160212,0.0581439462526029
786,Global,Both,2011,70.92504563525954,7037844390.39661,Total cancers,8108767.445972725,0.1587666965085958
787,Global,Both,2011,70.92504563525954,7037844390.39661,Total cancers,216992145.03623912,0.1587666965085958
788,Global,Both,2011,70.92504563525954,7037844390.39661,Other COVID-19 pandemic-related outcomes,0.0,0.0
789,Global,Both,2011,70.92504563525954,7037844390.39661,Other COVID-19 pandemic-related outcomes,0.0,0.0
790,Global,Both,2011,70.92504563525954,7037844390.39661,Non-communicable diseases,36558121.53370711,0.7937036238410535
791,Global,Both,2011,70.92504563525954,7037844390.39661,Non-communicable diseases,1486560645.295867,0.7937036238410535
792,Global,Male,2012,68.74895542681243,3578668314.030033,All causes,29191703.92997317,1.0001217172082535
793,Global,Male,2012,68.74895542681243,3578668314.030033,All causes,1391953986.607589,1.0001217172082535
794,Global,Male,2012,68.74895542681243,3578668314.030033,"Communicable, maternal, neonatal, and nutritional diseases",6200620.3747067535,0.1444647951889623
795,Global,Male,2012,68.74895542681243,3578668314.030033,"Communicable, maternal, neonatal, and nutritional diseases",431016940.2398561,0.1444647951889623
796,Global,Male,2012,68.74895542681243,3578668314.030033,Injuries,3119620.3099624827,0.0734860115077131
797,Global,Male,2012,68.74895542681243,3578668314.030033,Injuries,184955932.5174554,0.0734860115077131
798,Global,Male,2012,68.74895542681243,3578668314.030033,Total cancers,4738113.038106969,0.1768538960619024
799,Global,Male,2012,68.74895542681243,3578668314.030033,Total cancers,125222524.92417924,0.1768538960619024
800,Global,Male,2012,68.74895542681243,3578668314.030033,Other COVID-19 pandemic-related outcomes,0.0,0.0
801,Global,Male,2012,68.74895542681243,3578668314.030033,Other COVID-19 pandemic-related outcomes,0.0,0.0
802,Global,Male,2012,68.74895542681243,3578668314.030033,Non-communicable diseases,19871463.24530396,0.7821709105115782
803,Global,Male,2012,68.74895542681243,3578668314.030033,Non-communicable diseases,775981113.850276,0.7821709105115782
804,Global,Female,2012,74.11574316195872,3547663314.56123,All causes,24099126.78748135,1.0000599035976678
805,Global,Female,2012,74.11574316195872,3547663314.56123,All causes,1211961263.0116153,1.0000599035976678
806,Global,Female,2012,74.11574316195872,3547663314.56123,"Communicable, maternal, neonatal, and nutritional diseases",5553729.439364256,0.142314040341918
807,Global,Female,2012,74.11574316195872,3547663314.56123,"Communicable, maternal, neonatal, and nutritional diseases",399547711.97936416,0.142314040341918
808,Global,Female,2012,74.11574316195872,3547663314.56123,Injuries,1328322.5747747228,0.0414271164498302
809,Global,Female,2012,74.11574316195872,3547663314.56123,Injuries,82045412.62861343,0.0414271164498302
810,Global,Female,2012,74.11574316195872,3547663314.56123,Total cancers,3507243.918170929,0.1417497228485692
811,Global,Female,2012,74.11574316195872,3547663314.56123,Total cancers,94558932.19471651,0.1417497228485692
812,Global,Female,2012,74.11574316195872,3547663314.56123,Other COVID-19 pandemic-related outcomes,0.0,0.0
813,Global,Female,2012,74.11574316195872,3547663314.56123,Other COVID-19 pandemic-related outcomes,0.0,0.0
814,Global,Female,2012,74.11574316195872,3547663314.56123,Non-communicable diseases,17217074.773342375,0.8163187468059199
815,Global,Female,2012,74.11574316195872,3547663314.56123,Non-communicable diseases,730368138.4036374,0.8163187468059199
816,Global,Both,2012,71.36052602239538,7126331628.591263,All causes,53290830.717454575,1.0000559103468003
817,Global,Both,2012,71.36052602239538,7126331628.591263,All causes,2603915249.619203,1.0000559103468003
818,Global,Both,2012,71.36052602239538,7126331628.591263,"Communicable, maternal, neonatal, and nutritional diseases",11754349.81407101,0.1434392142706191
819,Global,Both,2012,71.36052602239538,7126331628.591263,"Communicable, maternal, neonatal, and nutritional diseases",830564652.2192192,0.1434392142706191
820,Global,Both,2012,71.36052602239538,7126331628.591263,Injuries,4447942.8847372085,0.0578099107278104
821,Global,Both,2012,71.36052602239538,7126331628.591263,Injuries,267001345.14606887,0.0578099107278104
822,Global,Both,2012,71.36052602239538,7126331628.591263,Total cancers,8245356.956277896,0.1597764515762987
823,Global,Both,2012,71.36052602239538,7126331628.591263,Total cancers,219781457.118896,0.1597764515762987
824,Global,Both,2012,71.36052602239538,7126331628.591263,Other COVID-19 pandemic-related outcomes,0.0,0.0
825,Global,Both,2012,71.36052602239538,7126331628.591263,Other COVID-19 pandemic-related outcomes,0.0,0.0
826,Global,Both,2012,71.36052602239538,7126331628.591263,Non-communicable diseases,37088538.018646285,0.7988067853483711
827,Global,Both,2012,71.36052602239538,7126331628.591263,Non-communicable diseases,1506349252.253913,0.7988067853483711
828,Global,Male,2013,69.09403768688057,3623086231.200253,All causes,29450908.54526204,1.0001253745793464
829,Global,Male,2013,69.09403768688057,3623086231.200253,All causes,1389272055.3545432,1.0001253745793464
830,Global,Male,2013,69.09403768688057,3623086231.200253,"Communicable, maternal, neonatal, and nutritional diseases",6068206.022505848,0.1412719682344189
831,Global,Male,2013,69.09403768688057,3623086231.200253,"Communicable, maternal, neonatal, and nutritional diseases",419371031.20056427,0.1412719682344189
832,Global,Male,2013,69.09403768688057,3623086231.200253,Injuries,3115276.721382231,0.0731665682465701
833,Global,Male,2013,69.09403768688057,3623086231.200253,Injuries,183530146.2973889,0.0731665682465701
834,Global,Male,2013,69.09403768688057,3623086231.200253,Total cancers,4812397.513045681,0.1767743347524366
835,Global,Male,2013,69.09403768688057,3623086231.200253,Total cancers,126533624.49625169,0.1767743347524366
836,Global,Male,2013,69.09403768688057,3623086231.200253,Other COVID-19 pandemic-related outcomes,0.0,0.0
837,Global,Male,2013,69.09403768688057,3623086231.200253,Other COVID-19 pandemic-related outcomes,0.0,0.0
838,Global,Male,2013,69.09403768688057,3623086231.200253,Non-communicable diseases,20267425.80137398,0.7856868380983576
839,Global,Male,2013,69.09403768688057,3623086231.200253,Non-communicable diseases,786370877.8565904,0.7856868380983576
840,Global,Female,2013,74.4445580437596,3593132184.4465294,All causes,24308086.054359253,1.0000668276100029
841,Global,Female,2013,74.4445580437596,3593132184.4465294,All causes,1211498192.9915986,1.0000668276100029
842,Global,Female,2013,74.4445580437596,3593132184.4465294,"Communicable, maternal, neonatal, and nutritional diseases",5413954.966079773,0.1393462001364959
843,Global,Female,2013,74.4445580437596,3593132184.4465294,"Communicable, maternal, neonatal, and nutritional diseases",387654944.1951616,0.1393462001364959
844,Global,Female,2013,74.4445580437596,3593132184.4465294,Injuries,1344594.6579273334,0.0418908813777834
845,Global,Female,2013,74.4445580437596,3593132184.4465294,Injuries,82066672.22868037,0.0418908813777834
846,Global,Female,2013,74.4445580437596,3593132184.4465294,Total cancers,3567969.6815954912,0.1417522179402598
847,Global,Female,2013,74.4445580437596,3593132184.4465294,Total cancers,95965244.1671453,0.1417522179402598
848,Global,Female,2013,74.4445580437596,3593132184.4465294,Other COVID-19 pandemic-related outcomes,0.0,0.0
849,Global,Female,2013,74.4445580437596,3593132184.4465294,Other COVID-19 pandemic-related outcomes,0.0,0.0
850,Global,Female,2013,74.4445580437596,3593132184.4465294,Non-communicable diseases,17549536.430352148,0.8188297460957235
851,Global,Female,2013,74.4445580437596,3593132184.4465294,Non-communicable diseases,741776576.567757,0.8188297460957235
852,Global,Both,2013,71.69845418699275,7216218415.646782,All causes,53758994.59962126,1.0000571605370716
853,Global,Both,2013,71.69845418699275,7216218415.646782,All causes,2600770248.34614,1.0000571605370716
854,Global,Both,2013,71.69845418699275,7216218415.646782,"Communicable, maternal, neonatal, and nutritional diseases",11482160.988585614,0.140384621193268
855,Global,Both,2013,71.69845418699275,7216218415.646782,"Communicable, maternal, neonatal, and nutritional diseases",807025975.3957257,0.140384621193268
856,Global,Both,2013,71.69845418699275,7216218415.646782,Injuries,4459871.379309566,0.0578720040497776
857,Global,Both,2013,71.69845418699275,7216218415.646782,Injuries,265596818.5260693,0.0578720040497776
858,Global,Both,2013,71.69845418699275,7216218415.646782,Total cancers,8380367.194641178,0.1597837571460418
859,Global,Both,2013,71.69845418699275,7216218415.646782,Total cancers,222498868.66339692,0.1597837571460418
860,Global,Both,2013,71.69845418699275,7216218415.646782,Other COVID-19 pandemic-related outcomes,0.0,0.0
861,Global,Both,2013,71.69845418699275,7216218415.646782,Other COVID-19 pandemic-related outcomes,0.0,0.0
862,Global,Both,2013,71.69845418699275,7216218415.646782,Non-communicable diseases,37816962.23172614,0.8018005352940261
863,Global,Both,2013,71.69845418699275,7216218415.646782,Non-communicable diseases,1528147454.4243443,0.8018005352940261
864,Global,Male,2014,69.37944396511512,3667711166.271072,All causes,29761010.01844325,1.0001593867659526
865,Global,Male,2014,69.37944396511512,3667711166.271072,All causes,1390800181.093244,1.0001593867659526
866,Global,Male,2014,69.37944396511512,3667711166.271072,"Communicable, maternal, neonatal, and nutritional diseases",5948425.166282591,0.1381763831808637
867,Global,Male,2014,69.37944396511512,3667711166.271072,"Communicable, maternal, neonatal, and nutritional diseases",408606149.2266813,0.1381763831808637
868,Global,Male,2014,69.37944396511512,3667711166.271072,Injuries,3155864.0344736134,0.0734559237307812
869,Global,Male,2014,69.37944396511512,3667711166.271072,Injuries,185196141.1231412,0.0734559237307812
870,Global,Male,2014,69.37944396511512,3667711166.271072,Total cancers,4890788.78534529,0.176754281953621
871,Global,Male,2014,69.37944396511512,3667711166.271072,Total cancers,128003305.37563622,0.176754281953621
872,Global,Male,2014,69.37944396511512,3667711166.271072,Other COVID-19 pandemic-related outcomes,0.0,0.0
873,Global,Male,2014,69.37944396511512,3667711166.271072,Other COVID-19 pandemic-related outcomes,0.0,0.0
874,Global,Male,2014,69.37944396511512,3667711166.271072,Non-communicable diseases,20656720.81768702,0.7885270798543077
875,Global,Male,2014,69.37944396511512,3667711166.271072,Non-communicable diseases,796997890.7434227,0.7885270798543077
876,Global,Female,2014,74.74947610622768,3638412914.713792,All causes,24547364.52110975,1.0000725797975938
877,Global,Female,2014,74.74947610622768,3638412914.713792,All causes,1211696219.1023116,1.0000725797975938
878,Global,Female,2014,74.74947610622768,3638412914.713792,"Communicable, maternal, neonatal, and nutritional diseases",5293651.4048076775,0.1363477268521764
879,Global,Female,2014,74.74947610622768,3638412914.713792,"Communicable, maternal, neonatal, and nutritional diseases",377008253.6344014,0.1363477268521764
880,Global,Female,2014,74.74947610622768,3638412914.713792,Injuries,1342032.8395768036,0.0417567185652615
881,Global,Female,2014,74.74947610622768,3638412914.713792,Injuries,81046253.12059177,0.0417567185652615
882,Global,Female,2014,74.74947610622768,3638412914.713792,Total cancers,3644683.5108763697,0.1423303323743561
883,Global,Female,2014,74.74947610622768,3638412914.713792,Total cancers,97657974.15538776,0.1423303323743561
884,Global,Female,2014,74.74947610622768,3638412914.713792,Other COVID-19 pandemic-related outcomes,0.0,0.0
885,Global,Female,2014,74.74947610622768,3638412914.713792,Other COVID-19 pandemic-related outcomes,0.0,0.0
886,Global,Female,2014,74.74947610622768,3638412914.713792,Non-communicable diseases,17911680.276725285,0.8219681343801558
887,Global,Female,2014,74.74947610622768,3638412914.713792,Non-communicable diseases,753641712.3473169,0.8219681343801558
888,Global,Both,2014,71.99346121319262,7306124080.984863,All causes,54308374.53955296,1.0000722932857136
889,Global,Both,2014,71.99346121319262,7306124080.984863,All causes,2602496400.1955576,1.0000722932857136
890,Global,Both,2014,71.99346121319262,7306124080.984863,"Communicable, maternal, neonatal, and nutritional diseases",11242076.571090257,0.13735360784404
891,Global,Both,2014,71.99346121319262,7306124080.984863,"Communicable, maternal, neonatal, and nutritional diseases",785614402.8610823,0.13735360784404
892,Global,Both,2014,71.99346121319262,7306124080.984863,Injuries,4497896.874050417,0.0579601869423221
893,Global,Both,2014,71.99346121319262,7306124080.984863,Injuries,266242394.2437329,0.0579601869423221
894,Global,Both,2014,71.99346121319262,7306124080.984863,Total cancers,8535472.296221659,0.1600732709786205
895,Global,Both,2014,71.99346121319262,7306124080.984863,Total cancers,225661279.53102407,0.1600732709786205
896,Global,Both,2014,71.99346121319262,7306124080.984863,Other COVID-19 pandemic-related outcomes,0.0,0.0
897,Global,Both,2014,71.99346121319262,7306124080.984863,Other COVID-19 pandemic-related outcomes,0.0,0.0
898,Global,Both,2014,71.99346121319262,7306124080.984863,Non-communicable diseases,38568401.09441228,0.8047584984993515
899,Global,Both,2014,71.99346121319262,7306124080.984863,Non-communicable diseases,1550639603.0907393,0.8047584984993515
900,Global,Male,2015,69.71840892675348,3712780371.0283737,All causes,29933314.047303475,1.0001786127712622
901,Global,Male,2015,69.71840892675348,3712780371.0283737,All causes,1389506053.841184,1.0001786127712622
902,Global,Male,2015,69.71840892675348,3712780371.0283737,"Communicable, maternal, neonatal, and nutritional diseases",5815230.586001108,0.1345775284366466
903,Global,Male,2015,69.71840892675348,3712780371.0283737,"Communicable, maternal, neonatal, and nutritional diseases",398572355.95823497,0.1345775284366466
904,Global,Male,2015,69.71840892675348,3712780371.0283737,Injuries,3128245.0065552457,0.0725798453755853
905,Global,Male,2015,69.71840892675348,3712780371.0283737,Injuries,182791098.9471554,0.0725798453755853
906,Global,Male,2015,69.71840892675348,3712780371.0283737,Total cancers,4990232.19109011,0.1781914639165989
907,Global,Male,2015,69.71840892675348,3712780371.0283737,Total cancers,130021509.07851487,0.1781914639165989
908,Global,Male,2015,69.71840892675348,3712780371.0283737,Other COVID-19 pandemic-related outcomes,0.0,0.0
909,Global,Male,2015,69.71840892675348,3712780371.0283737,Other COVID-19 pandemic-related outcomes,0.0,0.0
910,Global,Male,2015,69.71840892675348,3712780371.0283737,Non-communicable diseases,20989838.45474712,0.7930212389590302
911,Global,Male,2015,69.71840892675348,3712780371.0283737,Non-communicable diseases,808142598.9357929,0.7930212389590302
912,Global,Female,2015,75.01234427804343,3683630718.260091,All causes,24811538.81769597,1.0000843311326548
913,Global,Female,2015,75.01234427804343,3683630718.260091,All causes,1215326970.070109,1.0000843311326548
914,Global,Female,2015,75.01234427804343,3683630718.260091,"Communicable, maternal, neonatal, and nutritional diseases",5189781.335200291,0.133422151701951
915,Global,Female,2015,75.01234427804343,3683630718.260091,"Communicable, maternal, neonatal, and nutritional diseases",367997873.227552,0.133422151701951
916,Global,Female,2015,75.01234427804343,3683630718.260091,Injuries,1347459.9863275683,0.0416953860493619
917,Global,Female,2015,75.01234427804343,3683630718.260091,Injuries,80705059.2887351,0.0416953860493619
918,Global,Female,2015,75.01234427804343,3683630718.260091,Total cancers,3732806.030283559,0.1432387567103273
919,Global,Female,2015,75.01234427804343,3683630718.260091,Total cancers,99665399.43193243,0.1432387567103273
920,Global,Female,2015,75.01234427804343,3683630718.260091,Other COVID-19 pandemic-related outcomes,0.0,0.0
921,Global,Female,2015,75.01234427804343,3683630718.260091,Other COVID-19 pandemic-related outcomes,0.0,0.0
922,Global,Female,2015,75.01234427804343,3683630718.260091,Non-communicable diseases,18274297.496168144,0.824966793381342
923,Global,Female,2015,75.01234427804343,3683630718.260091,Non-communicable diseases,766624037.5538212,0.824966793381342
924,Global,Both,2015,72.29912048618107,7396411089.288465,All causes,54744852.86499947,1.0000813100966912
925,Global,Both,2015,72.29912048618107,7396411089.288465,All causes,2604833023.911291,1.0000813100966912
926,Global,Both,2015,72.29912048618107,7396411089.288465,"Communicable, maternal, neonatal, and nutritional diseases",11005011.9212014,0.1340533807732683
927,Global,Both,2015,72.29912048618107,7396411089.288465,"Communicable, maternal, neonatal, and nutritional diseases",766570229.1857865,0.1340533807732683
928,Global,Both,2015,72.29912048618107,7396411089.288465,Injuries,4475704.992882814,0.0574695583363399
929,Global,Both,2015,72.29912048618107,7396411089.288465,Injuries,263496158.23589045,0.0574695583363399
930,Global,Both,2015,72.29912048618107,7396411089.288465,Total cancers,8723038.22137367,0.1611842615617389
931,Global,Both,2015,72.29912048618107,7396411089.288465,Total cancers,229686908.5104475,0.1611842615617389
932,Global,Both,2015,72.29912048618107,7396411089.288465,Other COVID-19 pandemic-related outcomes,0.0,0.0
933,Global,Both,2015,72.29912048618107,7396411089.288465,Other COVID-19 pandemic-related outcomes,0.0,0.0
934,Global,Both,2015,72.29912048618107,7396411089.288465,Non-communicable diseases,39264135.95091527,0.8085583709870829
935,Global,Both,2015,72.29912048618107,7396411089.288465,Non-communicable diseases,1574766636.4896157,0.8085583709870829
936,Global,Male,2016,70.01172754282399,3757988502.425169,All causes,30212286.10316678,1.0002079688693808
937,Global,Male,2016,70.01172754282399,3757988502.425169,All causes,1389687324.1775348,1.0002079688693808
938,Global,Male,2016,70.01172754282399,3757988502.425169,"Communicable, maternal, neonatal, and nutritional diseases",5681078.571853253,0.1311957650369048
939,Global,Male,2016,70.01172754282399,3757988502.425169,"Communicable, maternal, neonatal, and nutritional diseases",387219979.448889,0.1311957650369048
940,Global,Male,2016,70.01172754282399,3757988502.425169,Injuries,3118298.3156570187,0.0718752006600853
941,Global,Male,2016,70.01172754282399,3757988502.425169,Injuries,181473875.7094269,0.0718752006600853
942,Global,Male,2016,70.01172754282399,3757988502.425169,Total cancers,5102771.881556444,0.1794257215415351
943,Global,Male,2016,70.01172754282399,3757988502.425169,Total cancers,132227425.41542736,0.1794257215415351
944,Global,Male,2016,70.01172754282399,3757988502.425169,Other COVID-19 pandemic-related outcomes,0.0,0.0
